id,text,release_source,split,label,available_image_paths
3486854890044793,请转发紧急发布】刚收到家长私信：“我实在没粉丝，请各位名人与好心人帮忙转发一下。刘皓曦，男，三岁3个月，9月1号在陕西渭南北关村被拐！家里非常着急，求大家把照片转下去，发现线索马上与他爸刘成恩18691963447联系，10万寻子！你每转发一次，都有可能带给他一次希望；举手之劳，好人有好报！,iPad客户端,train,fake,['rumor_images/68b9391bjw1dwlgv3qslqj.jpg']
3598009738848333,O网页链接,app梦工厂微博,train,fake,['rumor_images/73b71869gw1e6dj70vgqcj20e80e8wgz.jpg']
3875676484279961,#天津塘沽大爆炸#,未知,train,fake,['rumor_images/9e3a9d87jw1ev1weeehhdj20f00qowgl.jpg']
3901568224987828,今天邵逸夫先生出殡了一个外国人乔布斯去世的时候，我们中国人铺天卷地的刷屏，而邵逸夫去世了，却没有看见有人悼念，有千百个学校的教学楼叫做“逸夫教学楼”，多少医院有“逸夫门诊楼＂，这位老人一生捐赠了数以千百亿计的医疗设施和教育设施，对国人来说，他真的比乔布斯伟大的多，老先生一路走好！,华为麦芒3,train,fake,['rumor_images/5ed9de06gw1exci12fz94j20go0ciwfl.jpg']
3799235584051329,妇幼保健院提示：请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，希望有儿女的爸爸妈妈相互转告！ 2佛山·佛山传媒集团南海新闻中心,iPhone客户端,train,fake,['rumor_images/907bafc7jw1eoa1a7qpauj20dc0hs0vb.jpg']
3885300877473987,寻人启事 13836689002。有线索酬金100万 帮忙扩散，今天上午一个2多岁小男孩在阳光小区附近被人拐走了，小男孩能说出他的名字……王鹤从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人汪永超～ 2美国,iPhone 6,train,fake,['rumor_images/005vZHuTjw1evwlqpvvchj30ez0qoabt.jpg']
3489136234954486,1937年7月7日卢沟桥事变'&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;2012年9月11日钓鱼岛事变？ 百度搜钓鱼岛徐州号就知道今天下午发生了什么！ 中国人，请崛起，请转发，中华民族再一次到了最危难的时候，团结起来吧！,iPhone客户端,train,fake,['rumor_images/5cf6387ejw1dwsqvflez5j.jpg']
3653714403271144,特大好消息！卖狗肉违法了！ 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去！养狗狗的爱狗狗的果断转发。〜,iPhone客户端,train,fake,['rumor_images/6b13edcbjw1ebdsewjj1ej20hs0npq5x.jpg']
3501795341001880,四川藏区需要4一10岁小孩的衣服和鞋子。四川省甘孜藏族石渠县西区长沙贡马乡小学， 邮编：627350 校长：达洼115884044467&nbsp;&nbsp;O网页链接,JiaThis分享按钮,train,fake,['rumor_images/75a1acdfjw1dxx4r0y168j.jpg']
3720044133884290,长沙滴朋友有兴趣领养狗免费的。有罗威，金毛，德牧，土狗，番狗，在七台河马场有个杀狗场，被捣毁。有几百只狗，无人领养就要安乐死了。有要领养的打这个电话就可以13504888851，6月15日截止啊是免费领养的。麻烦转发一下救救可怜的狗狗！您的复制粘贴可以拯救无数狗狗生命，请为人类的好朋友，献爱心,iPhone客户端,train,fake,['rumor_images/73196d59jw1eh9e9znwgqj20bu0hs75m.jpg']
3469960238515763,#深圳提醒#【喝暴晒后瓶装饮料，会导致性早熟】现在天热了，不少车主喜欢把饮料放在车内或后备箱或车内。但专家提醒：尽量不要这样做，因为经日光暴晒后的瓶装饮料分解出来的增塑剂、染色剂称为环境荷尔蒙，对人体的免疫力和生殖力都有影响，会导致女性男性化，男性女性化，幼儿则会性早熟。,微博桌面,train,fake,['rumor_images/9cb7a20ejw1dv3kjfw2paj.jpg']
3875804989285734,#天津塘沽大爆炸#临时搭建灵堂，给战友送别，敬礼！,未知,train,fake,"['rumor_images/811d43e3jw1ev2b5rneybj20ez0qoju7.jpg', 'rumor_images/811d43e3jw1ev2b5rcugmj20hs0f03zy.jpg']"
3620957669749701,【越南惊现神奇乳瓜 酷似女人乳房】在越南有一种外形酷似女人胸部的越南乳瓜，越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。 O网页链接,小荷花,train,fake,['rumor_images/705db8ddjw1e8hacsp66ej20ci07iwet.jpg']
3885780147368931,8月28日广西南宁鸡村強拆，奔驰老板跟儿子被活活打死，城管也有2死，几个受伤。老爸先在自家楼顶被打死后儿子开车撞上几个城管后开车的是儿子也被打死了。现在连家人还被派出所关着呢。希望社会关注..,Lumia 638 GDR1,train,fake,"['rumor_images/af317c91jw1evy4sbhy8mj20hs0nq40r.jpg', 'rumor_images/af317c91jw1evy4sduaqaj20nq0hs0wn.jpg', 'rumor_images/af317c91jw1evy4sf7p48j20f00qogoa.jpg', 'rumor_images/af317c91jw1evy4sgdk84j20go0m80vb.jpg', 'rumor_images/af317c91jw1evy4slp3rxj20f00qodjv.jpg']"
3522074221531753,哈尔滨太平家乐福发生突发事件，营业时间所有出入口用铁门封闭不许进出，原因是一女士在结账时跟在身边的孩子突然失踪报警，后来孩子在二楼卫生间找到，头发被剃光，衣服被换掉，人口贩子不知去向，作案手法迅速。年关将至，请您出入公共场合务必带好孩子。 转起来！！！！,微博 weibo.com,train,fake,['rumor_images/7ed469d8gw1dzptqhowb7j.jpg']
3859553722891104,110已证实不是假的！大家注意：家里有孩子的 大人都看好了，河南省来了1000多外地人 专偷小孩抢小孩的 郑州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会，,酷派大神,train,fake,['rumor_images/005vzBj1jw1etmgqexr75j30sg0sg755.jpg']
3476907310232028,"说刘翔作秀的 睁大你们的眼睛看看，这真是刘翔今天手术照片,喷他的人,该闭嘴了吧",iPhone客户端,train,fake,['rumor_images/6472aa6ajw1dvpqeebpuoj.jpg']
3859054030388521,&nbsp;&nbsp;&nbsp;&nbsp;急轉：110已证实不是假的！大家注意！紧急通知：江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会,荣耀畅玩4X·快科技,train,fake,['rumor_images/005AChV9jw1etkv919gp6j30go0m80u4.jpg']
3765239625245390,【广西女子与朋友打赌 为赢得iPhone6街头裸跑】日前，网上出现一组照片：11日晚，广西龙州一女祼体压马路。据网友称，是因为嗨大了，和朋友打赌，说敢脱光了绕城一圈，就送她一部苹果6。提示：根据《治安管理处罚法》，在公共场所故意裸露身体，情节恶劣的，处五日以上十日以下拘留。,360安全浏览器,train,fake,['rumor_images/71b3fe74gw1el9kwpc428j20c80g875g.jpg']
3461174400099598,【拾金不昧要慎重】长沙一小孩上学路上捡到3万元，就坐在那里等失主，结果被人冒领，小孩回校告知老师后得到表扬，不久真失主听说小孩拾金不昧的事后找上门索钱，未得，就告上法庭，最后判小孩家长赔20%即6000元。这是真实事件，请大家以此为鉴，教育小孩拾金不昧要慎重啊。（转）,微博 weibo.com,train,fake,['rumor_images/70653ab2jw1dubjhtud12j.jpg']
3565128341223193,【河南强拆：22岁少女讨说法被禽兽马路上扒光衣裳示众】河南许昌市东城区“恒达·名门尚居”强拆现场，禽兽拆迁人员扒掉戚小芳（22岁）的上衣羞辱。O网页链接,新浪邮箱,train,fake,['rumor_images/5d07c613jw1e3j6fwsljej.jpg']
3741619515513582,【韩学者：西游记起源于韩国】日本媒体8日报道，中国湖北随州市将召开《西游记》研讨会，对西游神话源自随州进行学术界定。对此，一韩国学者称，多年研究证明，《西游记》起源于韩国，中国政府和学术界只是一厢情愿地认为《西游记》起源于中国。 O网页链接（大河报）,微博 weibo.com,train,fake,['rumor_images/626ece26gw1ej686acguaj20af08c3yx.jpg']
3688163157091460,网友名言＂马航＂飞机失踪，李白早有预言。不信？请 看他的「腾云」一诗： 马腾驾祥云， 航行阔 海郡。 失于蓬莱阁， 踪迹无处寻。 把首字连 起来，就是“马航失踪”&nbsp;&nbsp;&nbsp;&nbsp;一架飞机让你复习了地理，认识了东南亚，科 普了飞机... 《美官员:航班消失后还发回信号》&nbsp;&nbsp;O网页链接,手机新浪网,train,fake,['rumor_images/662d0a05jw1eefosrz1tpj20dw0cwwf8.jpg']
3578293708520134,事态跟踪，：Rubber Duck并非死于H7N9，而是死于--香港方面称，充气大黄鸭在港不幸爆掉，乃大陆沈阳某旅行团的胡某扔烟头所致。此旅行团13日晚搭乘豪华客轮「莫利亚第」号经过大黄鸭旁，胡某向其投掷了30个点燃的烟头并向周围游客表示“不信弄不死你”，昨晚大黄鸭倒下后经导游指认港警已将其收监,索尼Xperia Z L36h,train,fake,['rumor_images/6746a518jw1e4p6gsgfd8j20f40qodhh.jpg']
3538421873783053,她，本是花样年华，本可花前月下，但她扛起了反腐重任，承担了一个弱女子不该的责任。在12个月里，分别和雷政富、九龙坡区委书记彭智勇，璧山县委书记范明文，西南证券董事长罗广，长寿区区长韩树明，重庆城投副总经理粟志光等6人走完了上床、拍片、捉奸的全套流程，她是赵红霞，为反腐写下经典篇章！,微博 weibo.com,train,fake,['rumor_images/6cce26b5tw1e15z8y6wjwj.jpg']
3451018115451619,【央视对‘造谣者’果断亮剑，赵普正式被央视革职】央视主持赵普因发表老酸奶和果冻食品有问题的微博而正式被革职。如果没有赵普的泄秘，我们永远吃着用工业皮革废料合成做的老酸奶、毒果冻、毒胶襄..这么大的食品安全问题，没一个官员出面道歉，没一个官员被革职，而被革职的居然是一个说了真话的人！,微格iPad客户端,train,fake,['rumor_images/7f5be281jw1dtf52evmlgj.jpg']
3544528465939935,中国500強企业腾讯CE0、QQ之父、微信创始人马化腾先生初一下午在深圳人民医院因汹酒、过劳后引起心肌梗死去世，享年39岁，个人财产334.2亿人民币⋯生命没有第二次!!!因此春节期间望各位朋友们不易过度喝酒、熬夜⋯因为生命只有一次![流泪][流泪][流泪] 再次敲响了人们忽视生命、忽视健康的红色警钟！,Weico微可拍,train,fake,['rumor_images/b6664002jw1e1pgkyr26kj.jpg']
3489107194251547,中国人拍的《金陵十三钗》小日本让其票房为零。小日本拍的《贞子》3D将于9月12日在中国大陆上映。而9月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让 贞子3D 9月12日票房为零,微博 weibo.com,train,fake,['rumor_images/6a0a48d7gw1dwsnjap3qcj.jpg']
3839955992010886,幼儿园刚才发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。,iPhone客户端,train,fake,['rumor_images/6ea00fc2jw1ervxyny79lj20k00iutb9.jpg']
3828729186995952,帮转发：果果 刚刚在苏州万达广场附近走丢 麻烦大家帮我发下谢谢联系电话15506291683 跪谢！苏州的朋友帮忙转发帮找一找！看到的朋友希望都伸出援助之手，我替这位母亲谢谢大家了！ O网页链接,陌陌,train,fake,['rumor_images/005AzY9Sjw1eqw4l1pszvj30f00qotad.jpg']
3843871429554230,原来是真的，幼儿园和诊所都发通知了&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌 2重庆·协信Town城,iPhone 6,train,fake,['rumor_images/005H870Wjw1es8fmus9xsj30m80got9y.jpg']
3690197747132139,马航最新消息： 据可靠消息，15203815990这个号码是MH370某位乘客的，能打通，但无人接听，请为他充点话费，以免停机.唯一的线索不能断了，随手转发正能量，谢谢！ （中国联通）这个号码是MH370某位乘客的，能打通，但无人接听，请为他充点话费，以免停机.唯一的线索不能断了，随手转发正能量，谢谢！,Android客户端,train,fake,['rumor_images/005tCZHUjw1eem6guzs0ij30ad0ep0t0.jpg']
3768258928350352,今天在宁波已发现中国国内第一起埃博拉，此疾病基本死亡率90%。流入中国时间比专家预估时间早十天。大家务必提醒孩子和家人随时肥皂洗手，不吃街边摊和露天食物，买回家的成品食物务必煮开食用，防范在先！切记！ 中国人口密集，防范意识差，很令人担忧 转发一下 生命脆弱 且行且珍惜,iPhone客户端,train,fake,['rumor_images/8fe4724bjw1elj7o5dn01j20bg0clt9e.jpg']
3771816852545991,为了一部iPhone6女子绕城裸奔一圈 谎称：嗨大了【图】网友怒批：毫无羞耻心 当地时间10月11日晚，广西龙州街头惊现“奇葩”一幕：一名女子祼体步行在马路上，引起众多路人围观拍照。 随后，据网友爆料称，是因为嗨大了，和朋友打赌，说敢脱光了绕城一圈，就送她一部苹果6。... O网页链接,玖零图社区,train,fake,['rumor_images/005Pwbmdjw1elukak8yh1j30c80ezt9g.jpg']
3556261566079424,据爆料，给留几手、郑渊洁、何润东等每人10万元让他们在同一时间发微博黑苹果品牌的某公关公司受雇于三星。该公司相关人士此前和上述人士联系，询问是原创还是写好微博内容发给他们。留几手和郑渊洁都是玩笔头子的，但何润东这胸无点墨的坑爹货直接把私信内容中的发布时间也当成内容发出来了……（转）,微博 weibo.com,train,fake,['rumor_images/6207aadfjw1e2qw3fxzctj.jpg']
3609392589005524,【国人震惊：5名女法官竟乳汁喂养性贪副院长】 中纪委收到一张性爱光盘，画面中，一男二女在床上丑态百出，男主角正是法院副院长裴洪泉。深圳市中级法院副院长裴洪泉财色双收，霸占下属5名女法官肉体，暗示和怂恿女法官们向当事人索贿，和女律师风花雪月，和其他女性四处滥淫... O网页链接,Android客户端,train,fake,"['rumor_images/6ac256f5jw1e7ge4afjb4j20c81gutaj.jpg', 'rumor_images/6ac256f5jw1e7ge4gnb6xj20gc0qodgw.jpg']"
3856918446041425,今天邵逸夫先生出殡了...一个外国人乔布斯去世的时候，我们中国人铺天卷地的刷屏，而邵逸夫去世了，却没有看见有人悼念，我们有千百个学校的教学楼叫做“逸夫教学楼”，多少医院有“逸夫门诊楼＂，这位老人一生捐赠了数以千百亿计的医疗设施和教育设施，逸夫老先生，一路走好！,iPhone 6,train,fake,['rumor_images/3e87e0b0jw1ete21y2xz8j20xc18gqp5.jpg']
3876062914555147,这么厉害的爆炸，政府却说只死了85个人，怎么可能，你以为人都是铁做的啊，现在的中国难道已经没有真相了，良心对得起哪些死去没有名单的消费员吗，他们付出了生命却什么也没有得到。#天津塘沽大爆炸#,Android客户端,train,fake,['rumor_images/0069jI3Fjw1ev34sd3m9gj30jz0zk0wu.jpg']
3520704982549238,昨天到今天一直在传：公开官员住宅信息 二手房市场交易爆棚，北京突然出现381万套空置房抛向市场，上海二手房挂牌量从现41万套暴增至200万套，广州二手房挂牌量从现26万套直窜100万套，深圳二手房挂牌量从8万套到12万套后直窜到30万套。这是神马情况？真的吗？,微博 weibo.com,train,fake,['rumor_images/80b092fctw1dzlgh88m79j.jpg']
3687181216583366,#马航飞机失联# 才发现17小时前脸书上越南妹分享的消息。为毛国内一点动静都没？看照片不象假消息啊。 #马航飞机失联,iPhone客户端,train,fake,['rumor_images/684beb49jw1eecjyqf77xj20hs0qo436.jpg']
3582116426197411,#精彩评论#【女司机撞女童后打人引发群体事件 3人受罚】@捕风的天知道：毕娇，女，1987年3月15日生，未婚，无业，家住济源市北海办事处药园居委会，所驾驶牌照为豫R-95668的黑色广本轿车是租的，并套用他人牌照，原车牌照为豫U-E0909，这个女... O网页链接,新浪新闻评论,train,fake,['rumor_images/442413cfjw1e51di0jwg4j20c807074y.jpg']
3853972731808780,现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！,iPhone 5s,train,fake,['rumor_images/a24f833cjw1et4nri1orzj20hs0hs0uo.jpg']
3533613180118331,（大家一起帮忙转[爱心]）Mico是中美混血男孩，3周岁，身高1米左右，偏瘦，寸头，离开时身穿绿色棉布大衣、深蓝色裤子、咖色皮鞋，能说简单的中文及英文。于1月7日16：33分左右，在爱绿双语幼儿园门口育秀路段（大润发周边）被抢走，至今下落未明，他的妈妈已近崩溃，望知情者提供线索，求扩散！,iPhone客户端,train,fake,['rumor_images/49698cd8jw1e0qmz8zh8kj.jpg']
3844158349514935,#宝宝饮食# 这条消息被大家疯狂转载:现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。不管怎样，少给孩子喝饮料总归是对,微博桌面,train,fake,['rumor_images/0067agZ4jw1es9cldrayrj308l064mx3.jpg']
3845029724447234,幼儿园都发通知了，家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！,中国移动-三星GalaxyNote3,train,fake,['rumor_images/0066JJIsjw1esc4o92jupj30f00qodj4.jpg']
3581770174036602,"【我们一直在用化学牙膏？】 赶紧检查一下你家里的牙膏，如果是黑色条赶紧扔掉！ 买牙膏时注意牙膏管反面底部的颜色条,今天才知道，原来颜色条有含义啊！尽量选择绿色和蓝，共分4种:绿、蓝、红、黑. 绿色:纯天然， 蓝色:天然+药物， 红色:天然+化学成分， 黑色:纯化学。",iPhone客户端,train,fake,['rumor_images/9a26b6bcjw1e509nwebiqj20cv0hsdi6.jpg']
3569934237550806,【最狠最牛逼：保利出动坦克强拆？】4-19昆明人民西路旧改拆迁工地，出现一辆63A式水陆两栖坦克。据悉，拥有军方背景的保利集团，在2010开始介入昆明城中村改造后，出现了许多烂尾工程，很多拆迁户签定新房合同到期后却拿不到房子。为防止拆迁户搞事，保利弄来坦克威吓！,皮皮时光机,train,fake,['rumor_images/8d6337aejw1e3yie8dxj4j20c80ks75e.jpg']
3872113260126769,紧急通知！紧急通知！经辽宁省地震局公布，于2015年8月4日，15：30时左右鞍山，海城，盘锦，营口地区会出现5.8级地震，望广大个城市人民做好防范准备，辽宁省鞍山市地震情报局2015年8月4日12：21分 O网页链接,陌陌,train,fake,['rumor_images/961430e9jw1euqj6d3c0tj20hs0np408.jpg']
3591319698190571,上海某 酒吧一帅气男子当场被阉割；案发现场酒吧一白色保时捷上下来四人进入该酒吧将一男子当场阉割[，场面极为惨烈及壮观；鸡毁人亡[抠鼻]；睡了不该睡的女人；大家引以为戒吧]乱睡別人的女人是要付出代价的[喜欢在酒吧玩的人转给身旁的人看看吧看你们还乱 还是有厉害的家伙的，吓人！,iPhone客户端,train,fake,"['rumor_images/929eca68jw1e5uqglxpwqj20bw0hsjst.jpg', 'rumor_images/929eca68jw1e5uqgmhkzgj20bw0hsgn2.jpg']"
3875795782817235,#天津塘沽大爆炸#让我们为在塘沽牺牲的英雄们送上最后一程，向牺牲的战士敬礼！O叫我女王-美连,iPhone 5s,train,fake,['rumor_images/005G1Bdkjw1ev2a3wfg76j30hs0grdhh.jpg']
3840221680737306,幼儿园刚才发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请转转！,酷派大神,train,fake,['rumor_images/a146bc71jw1erwsglumwvj20bf0b074u.jpg']
3522052722331076,东莞太平家乐福发生突发事件，营业时间所有出入口用铁门封闭，不许进出。原因是一名女士在结账时跟在身边的孩子突然失踪，幸亏及时报警，家乐福立刻封闭所有出入口寻找，后来孩子在二楼卫生间找到，头发被剃光，衣服被换掉，人贩子不知去向，团伙作案手法迅速。年关将至，大家出入公共场合务必带好孩子,iPhone客户端,train,fake,['rumor_images/637b5735jw1dzpra1vcp3j.jpg']
3576202713409563,"中央电视台《焦点访谈》已经播出，可口可乐承认旗下(果粒橙)含有美国禁用农药「多菌灵」，可致脑麻痺、肝脏腫瘤等癌症。 专家指出, 多菌灵跟其他农药一样，对脑部影响最大，可引致局部麻痹，并会导致癌症。 请火速转给你在乎的朋友，不要给孩子们喝这种饮料。",iPhone客户端,train,fake,['rumor_images/7dee7108jw1e4iiainu7ij208w05xq38.jpg']
3580750370661776,"#新浪微博员工套现terms# 1. 微博员工可以每股$16的价格提前套现10%的期权 2. 回购这些期权的是阿里巴巴, 新浪，还是是微博管理层, 尚不知 3. 知情人透露, 2011年入职的微博经理级员工所得的期权在3-5万股之间，以每股$16,最低套现3000股计算, 入职微博两年的基层管理人员可获得近30万人民币 via 搜狐",微博 weibo.com,train,fake,['rumor_images/44d512fbjw1e4x0lh78mej207s0450sm.jpg']
3843437353080665,原来是真的，幼儿园都发通知了&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。,iPhone客户端,train,fake,['rumor_images/7dcfb388jw1es71sk4obzj20jg0eqwfy.jpg']
3807750037201171,急找孩子，求转，求帮忙 寻人启事 帮忙扩散，4号上午一个三岁多小女孩在锦绣花园小区！！附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13759695559 2神州半岛喜来登度假酒店(Sheraton Shenzhou Peninsula Resort),iPhone 6 Plus,train,fake,['rumor_images/7c5bbef1jw1ep173gk1gmj20f10qo766.jpg']
3843247820815069,现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！！,vivo智能手机,train,fake,['rumor_images/00668qgPjw1es6g0y4lqbj30hs0qowfo.jpg']
3564113206196869,【小道消息】在工信部和三大网络运营商的双重压力下，腾讯最终没能顶住。微信将于今年7月1日起开始收费，收费标准：文字信息5分/条，语音信息0.1元/条。,微博 weibo.com,train,fake,['rumor_images/b580bd8bgw1e3fxuena7oj.jpg']
3555360663022486,无法超越的经典&nbsp;&nbsp;&nbsp;北京时间3月12日消息，在83版《西游记》中扮演孙悟空的演员六小龄童（章金莱），3月12日早上八点半病逝于浙江绍兴慈济医院，享年53岁。如果他给你的童年带去了无数欢乐，如果你觉得他是无可超越的经典，请默默的转发，让更多人祝愿猴哥·一路走好！,小米手机,train,fake,['rumor_images/7300a2f3jw1e2o0n5ddkjj.jpg']
3711299806241135,【《背影》因违反交规被逐出教材 教授称审核尺度令人遗憾】 《背影》中的父亲违反了今天的交通规则，所以不能作为中学课文，这是一种很奇怪的尺度。如负责审查教材的是一群交通警察，做出这样的决定还不难让人理解。但审查教材的人，肯定不是交通警察，这样的决定就十分匪夷所思。O网页链接,微博 weibo.com,train,fake,['rumor_images/774440b9tw1eghhzz3g31j20b30883zk.jpg']
3491580939388159,无锡！！！闹太套！！！闹哪样！！！ 我在:O网页链接,Android客户端,train,fake,['rumor_images/6cd59ff1jw1dx0jn5dyflj.jpg']
3835521715846816,【不是960万平方公里了!】据最新一期《美国地理杂志》报道，根据美国遥感测绘卫星数据：中国的国土面积只有712万平方公里。1949年，国民政府撤离大陆时留下的是1141万8174平方公里的国土面积。现在中国的国土...（阅读全文: O网页链接 下载LOFTER客户端: O找不到网页）,LOFTER客户端,train,fake,['rumor_images/005E2Rf4jw1erhsp1l3wjj30hs0mmq7u.jpg']
3475997196621695,【激情奥运iPhone4S疯狂送】庆网报读者跨越4千万，现联合苹果(中国)分公司为中国队加油，本届伦敦奥运会结束时，中国代表队如果依旧能在金牌榜上排第一，每人送一部iPhone4S，颜色随机【人人有份 参与方法】㈠关注@网报；㈡转发这条微博并@ 3个好友。结束7天内请把地址电话姓名发私信至网报，过期不候,微博 weibo.com,train,fake,['rumor_images/01013c56gw1dvmtvdcoc1j.jpg']
3835881238979912,【日本鬼子又进村了】网友曝料：宁夏中卫市南环路中山街口，城管将数千元草莓倒在地上。农民的血汗钱啊，还有可怜的草莓。,iPhone 6,train,fake,"['rumor_images/4b11d626jw1erixzf3z0pj20c007udh9.jpg', 'rumor_images/4b11d626jw1erixzd573ej20c20f2q5i.jpg', 'rumor_images/4b11d626jw1erixzh2kwkj20c60fbtaa.jpg', 'rumor_images/4b11d626jw1erixzi3oadj20c207qt9t.jpg']"
3489202996195214,【菜市场活蹦乱跳的鱼】去买鱼，结果看到惊人一幕，摊贩往水盆内加入一种白色粉未，迅速用手搅拌，一会功夫白色粉未溶解，将半死不活的鱼虾倒入其中，一会儿就活蹦乱跳开，仿佛刚从河中捕回来的。这是一种能够致癌的催化剂，俗称鱼浮灵，对智力也有影响。相互转告一下！,微博 weibo.com,train,fake,['rumor_images/562f4083jw1dwsyikce5bj.jpg']
3586183579999860,分享图片,iPhone客户端,train,fake,['rumor_images/81427bf5jw1e5eclny2rgj20hs0vk0w8.jpg']
3840686946369602,【妇幼保健院温馨提示】：请不要给宝宝喝爽歪歪/旺仔牛奶/可口可乐/哇哈哈/AD钙奶/未来星/QQ星和美汁源果粒奶优菠萝味的和有添加剂的牛奶饮料。都含有肉毒杆菌，现在紧急召回。晕死，一亲戚刚送了二打QQ星给我家宝贝吃，我在纠结这怎么处理啊？吃还是不吃呢求指教,华为Ascend P7,train,fake,"['rumor_images/005Pr0nejw1ery9ww3rtvj30m80gomyp.jpg', 'rumor_images/005Pr0nejw1ery9wwpaawj318g0oydm8.jpg']"
3833278345804495,急找孩子，求转，求帮忙&nbsp;&nbsp;&nbsp;&nbsp;寻人启事 有线索酬金10万 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999,三星GALAXY S4,train,fake,['rumor_images/532e9cfbjw1eran0p0bfyj20hr0nigmd.jpg']
